campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Downtown,, , ,2012,4,20, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-04-20T00:00:00.000
Downtown,, , ,2012,4,21, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-04-21T00:00:00.000
Downtown,, , ,2012,4,22, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-04-22T00:00:00.000
Downtown,, , ,2012,4,23, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-04-23T00:00:00.000
Downtown,, , ,2012,4,24, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-04-24T00:00:00.000
Downtown,, , ,2012,4,25, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-04-25T00:00:00.000
Downtown,, , ,2012,4,26, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-04-26T00:00:00.000
Downtown,, , ,2012,4,27, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-04-27T00:00:00.000
Downtown,, , ,2012,4,28, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-04-28T00:00:00.000
Downtown,, , ,2012,4,29, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-04-29T00:00:00.000
Downtown,, , ,2012,4,30, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-04-30T00:00:00.000
Downtown,, , ,2012,5,1, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-05-01T00:00:00.000
Downtown,, , ,2012,5,2, ,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-05-02T00:00:00.000
Downtown,, , ,2012,5,3, ,0,109.65,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-05-03T00:00:00.000
Downtown,, , ,2012,5,4, ,0,458.49,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-05-04T00:00:00.000
Downtown,, , ,2012,5,5, ,0,430.95,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-05-05T00:00:00.000
Downtown,, , ,2012,5,6, ,0,447.84,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-05-06T00:00:00.000
Downtown,, , ,2012,5,7, ,0,466.47,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-05-07T00:00:00.000
Downtown,, , ,2012,5,8, ,0,431.99,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-05-08T00:00:00.000
Downtown,, , ,2012,5,9, ,0,405.6,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-05-09T00:00:00.000
Downtown,, , ,2012,5,10, ,0,457.02,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-05-10T00:00:00.000
Downtown,, , ,2012,5,11, ,0,457.17,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-05-11T00:00:00.000
Downtown,, , ,2012,5,12, ,0,459.79,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-05-12T00:00:00.000
Downtown,, , ,2012,5,13, ,0,454.82,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-05-13T00:00:00.000
Downtown,, , ,2012,5,14, ,0,446.43,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-05-14T00:00:00.000
Downtown,, , ,2012,5,15, ,0,457.89,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-05-15T00:00:00.000
Downtown,, , ,2012,5,16, ,0,455.73,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-05-16T00:00:00.000
Downtown,, , ,2012,5,17, ,0,455.55,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-05-17T00:00:00.000
Downtown,, , ,2012,5,18, ,0,460.95,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-05-18T00:00:00.000
Downtown,, , ,2012,5,19, ,0,456.39,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-05-19T00:00:00.000
Downtown,, , ,2012,5,20, ,0,443.41,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-05-20T00:00:00.000
Downtown,, , ,2012,5,21, ,0,452.59,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-05-21T00:00:00.000
Downtown,, , ,2012,5,22, ,0,426.73,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-05-22T00:00:00.000
Downtown,, , ,2012,5,23, ,0,460.62,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-05-23T00:00:00.000
Downtown,, , ,2012,5,24, ,0,449.12,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-05-24T00:00:00.000
Downtown,, , ,2012,5,25, ,0,462.17,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-05-25T00:00:00.000
Downtown,, , ,2012,5,26, ,0,485.26,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-05-26T00:00:00.000
Downtown,, , ,2012,5,27, ,0,475.82,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-05-27T00:00:00.000
Downtown,, , ,2012,5,28, ,0,467.84,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-05-28T00:00:00.000
Downtown,, , ,2012,5,29, ,0,459.29,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-05-29T00:00:00.000
Downtown,, , ,2012,5,30, ,0,450.1,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-05-30T00:00:00.000
Downtown,, , ,2012,5,31, ,0,446.46,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-05-31T00:00:00.000
Downtown,, , ,2012,6,1, ,0,421.9,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-06-01T00:00:00.000
Downtown,, , ,2012,6,2, ,0,449.05,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-06-02T00:00:00.000
Downtown,, , ,2012,6,3, ,0,460.3,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-06-03T00:00:00.000
Downtown,, , ,2012,6,4, ,0,445.39,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-06-04T00:00:00.000
Downtown,, , ,2012,6,5, ,0,448.96,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-06-05T00:00:00.000
Downtown,, , ,2012,6,6, ,0,451.72,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-06-06T00:00:00.000
Downtown,, , ,2012,6,7, ,0,453.26,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-06-07T00:00:00.000
Downtown,, , ,2012,6,8, ,0,450.37,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2012-06-08T00:00:00.000
Downtown,, , ,2012,6,9, ,0,452.5,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2012-06-09T00:00:00.000
Downtown,, , ,2012,6,10, ,0,448.53,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-06-10T00:00:00.000
Downtown,, , ,2012,6,11, ,0,446.02,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012-06-11T00:00:00.000
Downtown,, , ,2012,6,12, ,0,438.49,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2012-06-12T00:00:00.000
Downtown,, , ,2012,6,13, ,0,442.63,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-06-13T00:00:00.000
Downtown,, , ,2012,6,14, ,0,453.57,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-06-14T00:00:00.000
Downtown,, , ,2012,6,15, ,1981.88,448.75,2266.97,-0.01,33.97,6.21,566,141563,54,2278,569328,218,0,0,0,2844,710891,18326,0,6,2012-06-15T00:00:00.000
Downtown,, , ,2012,6,16, ,3559.69,435.39,4172.19,-0.01,62.21,11.37,1017,254264,97,4192,1047803,401,0,0,0,5209,1302067,33719,0,7,2012-06-16T00:00:00.000
Downtown,, , ,2012,6,17, ,3537.99,422.59,4371.82,-0.01,64.53,11.79,1011,252713,97,4393,1097939,420,0,0,0,5404,1350653,35314,0,1,2012-06-17T00:00:00.000
Downtown,, , ,2012,6,18, ,4291.97,443.3,4713.43,-0.01,71.21,13.01,1226,306570,117,4736,1183731,452,0,0,0,5962,1490300,38119,0,2,2012-06-18T00:00:00.000
Downtown,, , ,2012,6,19, ,4366.03,456.13,4675.04,-0.01,71,12.98,1247,311859,119,4698,1174090,449,0,0,0,5945,1485949,37819,0,3,2012-06-19T00:00:00.000
Downtown,, , ,2012,6,20, ,4401.57,446.5,4701.76,-0.01,71.44,13.06,1258,314398,120,4724,1180799,451,0,0,0,5982,1495198,38036,0,4,2012-06-20T00:00:00.000
Downtown,, , ,2012,6,21, ,4333.45,437.24,4858.75,-0.01,73.09,13.36,1238,309532,118,4882,1220227,466,0,0,0,6120,1529759,39286,0,5,2012-06-21T00:00:00.000
Downtown,, , ,2012,6,22, ,4232.35,437.16,4847.8,-0.01,72.62,13.27,1209,302311,116,4871,1217477,465,0,0,0,6080,1519788,39189,0,6,2012-06-22T00:00:00.000
Downtown,, , ,2012,6,23, ,3684.11,429.47,4470.02,-0.01,66.21,12.1,1053,263151,101,4492,1122600,429,0,0,0,5544,1385751,36114,0,7,2012-06-23T00:00:00.000
Downtown,, , ,2012,6,24, ,3646.25,430.59,4715.27,-0.01,69.02,12.61,1042,260447,100,4738,1184192,453,0,0,0,5780,1444639,38072,0,1,2012-06-24T00:00:00.000
Downtown,, , ,2012,6,25, ,4339.67,424.06,4900.44,-0.01,73.61,13.45,1240,309977,118,4924,1230697,470,0,0,0,6164,1540674,39620,0,2,2012-06-25T00:00:00.000
Downtown,, , ,2012,6,26, ,4351.76,415.65,5230.26,-0.01,77.61,14.18,1243,310840,119,5255,1313528,502,0,0,0,6499,1624368,42260,0,3,2012-06-26T00:00:00.000
Downtown,, , ,2012,6,27, ,4293.67,417.3,5387.11,-0.01,79.3,14.49,1227,306690,117,5413,1352918,517,0,0,0,6640,1659608,43509,0,4,2012-06-27T00:00:00.000
Downtown,, , ,2012,6,28, ,4294.65,409.87,5831.1,-0.01,84.63,15.47,1227,306761,117,5859,1464423,560,0,0,0,7086,1771184,47061,0,5,2012-06-28T00:00:00.000
Downtown,, , ,2012,6,29, ,4110.81,417.58,5639.29,-0.01,81.7,14.93,1175,293629,112,5666,1416250,541,0,0,0,6841,1709879,45509,0,6,2012-06-29T00:00:00.000
Downtown,, , ,2012,6,30, ,3583.63,431.01,5144.86,-0.01,73.97,13.52,1024,255974,98,5170,1292079,494,0,0,0,6194,1548053,41503,0,7,2012-06-30T00:00:00.000
Downtown,, , ,2012,7,1, ,3510.4,375,4581.58,-0.01,66.96,12.24,1003,250743,96,4604,1150618,440,0,0,0,5607,1401361,36990,0,1,2012-07-01T00:00:00.000
Downtown,, , ,2012,7,2, ,4129.93,424.88,4880.48,-0.01,72.66,13.28,1180,294995,113,4904,1225684,469,0,0,0,6084,1520679,39440,0,2,2012-07-02T00:00:00.000
Downtown,, , ,2012,7,3, ,4041.32,392.69,5180.57,-0.01,75.96,13.88,1155,288666,110,5206,1301049,497,0,0,0,6360,1589715,41832,0,3,2012-07-03T00:00:00.000
Downtown,, , ,2012,7,4, ,3410.68,118.6,4875.24,-0.01,70.14,12.82,974,243620,93,4899,1224367,468,0,0,0,5873,1467987,39329,0,4,2012-07-04T00:00:00.000
Downtown,, , ,2012,7,5, ,4023.37,430.69,5338.68,-0.01,77.79,14.22,1150,287384,110,5364,1340756,513,0,0,0,6514,1628140,43096,0,5,2012-07-05T00:00:00.000
Downtown,, , ,2012,7,6, ,3957.93,450,4926.53,-0.01,72.62,13.27,1131,282709,108,4950,1237249,473,0,0,0,6081,1519958,39792,0,6,2012-07-06T00:00:00.000
Downtown,, , ,2012,7,7, ,3436.84,441.7,4300.62,-0.01,63.33,11.57,982,245488,94,4321,1080059,413,0,0,0,5303,1325547,34735,0,7,2012-07-07T00:00:00.000
Downtown,, , ,2012,7,8, ,3481.37,419.62,4597.41,-0.01,67.05,12.25,995,248670,95,4620,1154594,441,0,0,0,5614,1403264,37113,0,1,2012-07-08T00:00:00.000
Downtown,, , ,2012,7,9, ,4041.17,413.85,5149.33,-0.01,75.58,13.81,1155,288655,110,5174,1293202,494,0,0,0,6329,1581857,41582,0,2,2012-07-09T00:00:00.000
Downtown,, , ,2012,7,10, ,4212.39,393.26,5312.93,-0.01,78.13,14.28,1204,300885,115,5339,1334289,510,0,0,0,6542,1635174,42908,0,3,2012-07-10T00:00:00.000
Downtown,, , ,2012,7,11, ,4428.91,404.56,6331.89,-0.01,91.09,16.65,1265,316351,121,6362,1590191,608,0,0,0,7628,1906542,51080,0,4,2012-07-11T00:00:00.000
Downtown,, , ,2012,7,12, ,5040,369.96,7331.35,-0.01,105.17,19.22,1440,360000,138,7367,1841196,704,0,0,0,8807,2201196,59134,0,5,2012-07-12T00:00:00.000
Downtown,, , ,2012,7,13, ,8184.58,232.85,8050.68,-0.01,124.54,22.76,2338,584613,223,8089,2021847,773,0,0,0,10428,2606460,65191,0,6,2012-07-13T00:00:00.000
Downtown,, , ,2012,7,14, ,9875.12,214.67,8791.23,-0.01,139.19,25.44,2821,705366,270,8834,2207830,844,0,0,0,11655,2913196,71278,0,7,2012-07-14T00:00:00.000
Downtown,, , ,2012,7,15, ,9956.54,396.85,8526.33,-0.01,136.29,24.91,2845,711182,272,8567,2141302,819,0,0,0,11412,2852483,69166,0,1,2012-07-15T00:00:00.000
Downtown,, , ,2012,7,16, ,11848.9,420.4,8614.87,-0.01,143.81,26.28,3385,846350,323,8656,2163538,827,0,0,0,12042,3009888,70056,0,2,2012-07-16T00:00:00.000
Downtown,, , ,2012,7,17, ,12067.48,441.15,8789.69,-0.01,146.65,26.8,3448,861964,329,8832,2207443,844,0,0,0,12280,3069407,71476,0,3,2012-07-17T00:00:00.000
Downtown,, , ,2012,7,18, ,13106.79,437.83,8469.5,-0.01,146.36,26.75,3745,936200,358,8510,2127029,813,0,0,0,12255,3063229,69014,0,4,2012-07-18T00:00:00.000
Downtown,, , ,2012,7,19, ,13636.94,348.55,7419.66,-0.01,135.57,24.78,3896,974067,372,7455,1863373,712,0,0,0,11352,2837441,60666,0,5,2012-07-19T00:00:00.000
Downtown,, , ,2012,7,20, ,14475.74,413.95,6959.87,-0.01,132.91,24.29,4136,1033982,395,6993,1747902,668,0,0,0,11129,2781884,57068,0,6,2012-07-20T00:00:00.000
Downtown,, , ,2012,7,21, ,12112.26,422.45,7209.62,-0.01,127.84,23.37,3461,865161,331,7244,1810624,692,0,0,0,10705,2675785,58840,0,7,2012-07-21T00:00:00.000
Downtown,, , ,2012,7,22, ,12197.47,385.37,7332.37,-0.01,129.61,23.69,3485,871248,333,7368,1841452,704,0,0,0,10853,2712700,59830,0,1,2012-07-22T00:00:00.000
Downtown,, , ,2012,7,23, ,15102.15,413.82,7292.78,-0.01,139.04,25.41,4315,1078725,412,7328,1831509,700,0,0,0,11643,2910234,59792,0,2,2012-07-23T00:00:00.000
Downtown,, , ,2012,7,24, ,14594.85,421.62,7297.09,-0.01,137.36,25.11,4170,1042490,398,7332,1832590,701,0,0,0,11502,2875080,59778,0,3,2012-07-24T00:00:00.000
Downtown,, , ,2012,7,25, ,14514.64,400.33,7147.72,-0.01,135.3,24.73,4147,1036760,396,7182,1795079,686,0,0,0,11329,2831839,58575,0,4,2012-07-25T00:00:00.000
Downtown,, , ,2012,7,26, ,14362.42,418.45,6954.75,-0.01,132.46,24.21,4104,1025887,392,6988,1746616,668,0,0,0,11092,2772504,57017,0,5,2012-07-26T00:00:00.000
Downtown,, , ,2012,7,27, ,14290.84,411.13,6930.08,-0.01,131.92,24.11,4083,1020774,390,6963,1740419,665,0,0,0,11047,2761194,56812,0,6,2012-07-27T00:00:00.000
Downtown,, , ,2012,7,28, ,11697.75,211.63,7117.19,-0.01,125.32,22.9,3342,835554,319,7151,1787410,683,0,0,0,10494,2622964,58060,0,7,2012-07-28T00:00:00.000
Downtown,, , ,2012,7,29, ,11932.27,397.99,6734.79,-0.01,121.53,22.21,3409,852306,326,6767,1691376,647,0,0,0,10176,2543681,55024,0,1,2012-07-29T00:00:00.000
Downtown,, , ,2012,7,30, ,14677.4,366.39,7089.33,-0.01,135.15,24.7,4194,1048386,401,7123,1780413,681,0,0,0,11317,2828799,58123,0,2,2012-07-30T00:00:00.000
Downtown,, , ,2012,7,31, ,13773.26,376.26,7250.55,-0.01,134,24.49,3935,983804,376,7285,1820903,696,0,0,0,11221,2804707,59326,0,3,2012-07-31T00:00:00.000
Downtown,, , ,2012,8,1, ,13142.63,423.13,6915.3,-0.01,127.83,23.36,3755,938760,359,6949,1736708,664,0,0,0,10704,2675468,56584,0,4,2012-08-01T00:00:00.000
Downtown,, , ,2012,8,2, ,13120.46,418.89,6968.1,-0.01,128.39,23.46,3749,937176,358,7002,1749967,669,0,0,0,10750,2687144,57004,0,5,2012-08-02T00:00:00.000
Downtown,, , ,2012,8,3, ,13240.04,417.81,7078.35,-0.01,130.12,23.78,3783,945718,361,7112,1777657,680,0,0,0,10895,2723375,57898,0,6,2012-08-03T00:00:00.000
Downtown,, , ,2012,8,4, ,11262.3,417.47,7049.13,-0.01,123.02,22.48,3218,804450,307,7083,1770320,677,0,0,0,10301,2574770,57474,0,7,2012-08-04T00:00:00.000
Downtown,, , ,2012,8,5, ,10267.52,324.31,6633.24,-0.01,114.63,20.95,2934,733395,280,6665,1665871,637,0,0,0,9599,2399266,54051,0,1,2012-08-05T00:00:00.000
Downtown,, , ,2012,8,6, ,12366.18,406.88,7290.16,-0.01,129.68,23.7,3533,883299,338,7325,1830850,700,0,0,0,10858,2714149,59508,0,2,2012-08-06T00:00:00.000
Downtown,, , ,2012,8,7, ,12109.08,410.01,7298.93,-0.01,128.91,23.56,3460,864934,331,7334,1833054,701,0,0,0,10794,2697989,59554,0,3,2012-08-07T00:00:00.000
Downtown,, , ,2012,8,8, ,12255.84,416.32,7289.65,-0.01,129.29,23.63,3502,875418,335,7325,1830722,700,0,0,0,10826,2706140,59494,0,4,2012-08-08T00:00:00.000
Downtown,, , ,2012,8,9, ,12402.87,407.86,7314.24,-0.01,130.09,23.78,3544,885919,339,7349,1836899,702,0,0,0,10893,2722819,59704,0,5,2012-08-09T00:00:00.000
Downtown,, , ,2012,8,10, ,12120.35,413.21,7278.18,-0.01,128.69,23.52,3463,865740,331,7313,1827842,699,0,0,0,10776,2693582,59389,0,6,2012-08-10T00:00:00.000
Downtown,, , ,2012,8,11, ,9915.07,323.42,7241.2,-0.01,120.73,22.06,2833,708220,271,7276,1818555,695,0,0,0,10109,2526774,58881,0,7,2012-08-11T00:00:00.000
Downtown,, , ,2012,8,12, ,10372.26,396.75,7189.99,-0.01,121.67,22.24,2964,740876,283,7225,1805693,690,0,0,0,10188,2546569,58515,0,1,2012-08-12T00:00:00.000
Downtown,, , ,2012,8,13, ,12513.11,404.05,7271.06,-0.01,129.95,23.75,3575,893794,342,7306,1826054,698,0,0,0,10881,2719848,59370,0,2,2012-08-13T00:00:00.000
Downtown,, , ,2012,8,14, ,12169.72,396.38,7491.49,-0.01,131.42,24.02,3477,869266,332,7528,1881413,719,0,0,0,11005,2750679,61100,0,3,2012-08-14T00:00:00.000
Downtown,, , ,2012,8,15, ,11524.55,190.24,7728.37,-0.01,132.06,24.14,3293,823182,315,7766,1940904,742,0,0,0,11058,2764086,62933,0,4,2012-08-15T00:00:00.000
Downtown,, , ,2012,8,16, ,11647.46,295.13,7322.25,-0.01,127.61,23.32,3328,831962,318,7358,1838911,703,0,0,0,10685,2670872,59696,0,5,2012-08-16T00:00:00.000
Downtown,, , ,2012,8,17, ,11264.64,315.12,7508.54,-0.01,128.54,23.49,3218,804617,307,7545,1885694,721,0,0,0,10763,2690311,61149,0,6,2012-08-17T00:00:00.000
Downtown,, , ,2012,8,18, ,9610.8,423.42,7462.32,-0.01,122.34,22.36,2746,686486,262,7498,1874086,716,0,0,0,10244,2560573,60621,0,7,2012-08-18T00:00:00.000
Downtown,, , ,2012,8,19, ,10030.1,410.56,7330.67,-0.01,122.19,22.33,2866,716436,274,7366,1841025,704,0,0,0,10232,2557461,59608,0,1,2012-08-19T00:00:00.000
Downtown,, , ,2012,8,20, ,12308.89,398.39,8238.62,-0.01,140.86,25.74,3517,879207,336,8278,2069046,791,0,0,0,11795,2948254,67090,0,2,2012-08-20T00:00:00.000
Downtown,, , ,2012,8,21, ,11648.58,309.25,9358.84,-0.01,152.05,27.79,3328,832042,318,9404,2350380,898,0,0,0,12732,3182422,75989,0,3,2012-08-21T00:00:00.000
Downtown,, , ,2012,8,22, ,9632.08,316.6,9091.13,-0.01,141.96,25.94,2752,688006,263,9135,2283146,873,0,0,0,11887,2971153,73653,0,4,2012-08-22T00:00:00.000
Downtown,, , ,2012,8,23, ,8606.54,366.86,8798.93,-0.01,134.95,24.66,2459,614753,235,8841,2209763,845,0,0,0,11300,2824516,71217,0,5,2012-08-23T00:00:00.000
Downtown,, , ,2012,8,24, ,8818.74,373.4,8902.33,-0.01,136.92,25.02,2520,629910,241,8945,2235731,855,0,0,0,11465,2865642,72065,0,6,2012-08-24T00:00:00.000
Downtown,, , ,2012,8,25, ,7756.06,419.35,8737.42,-0.01,131.31,24,2216,554005,212,8779,2194314,839,0,0,0,10996,2748319,70644,0,7,2012-08-25T00:00:00.000
Downtown,, , ,2012,8,26, ,7973.92,419.74,8678.6,-0.01,131.35,24.01,2278,569566,218,8720,2179545,833,0,0,0,10999,2749111,70194,0,1,2012-08-26T00:00:00.000
Downtown,, , ,2012,8,27, ,14319.63,406.43,8883.89,-0.01,155.47,28.41,4091,1022831,391,8927,2231101,853,0,0,0,13018,3253932,72446,0,2,2012-08-27T00:00:00.000
Downtown,, , ,2012,8,28, ,17406.74,390.39,8958.2,-0.01,166.89,30.5,4973,1243339,475,9001,2249763,860,0,0,0,13975,3493102,73336,0,3,2012-08-28T00:00:00.000
Downtown,, , ,2012,8,29, ,16591.91,405.42,8815.37,-0.01,162.4,29.68,4741,1185137,453,8858,2213892,846,0,0,0,13598,3399029,72116,0,4,2012-08-29T00:00:00.000
Downtown,, , ,2012,8,30, ,16626.14,410.41,9270.81,-0.01,167.98,30.7,4750,1187582,454,9315,2328271,890,0,0,0,14066,3515853,75762,0,5,2012-08-30T00:00:00.000
Downtown,, , ,2012,8,31, ,15171.48,398.73,9152.48,-0.01,161.6,29.53,4335,1083677,414,9197,2298555,879,0,0,0,13531,3382232,74676,0,6,2012-08-31T00:00:00.000
Downtown,, , ,2012,9,1, ,9461.58,201.33,6292.56,-0.01,107.8,19.7,2703,675828,258,6323,1580314,604,0,0,0,9026,2256142,51249,0,7,2012-09-01T00:00:00.000
Downtown,, , ,2012,9,2, ,11977.71,396.21,6168.91,-0.01,114.9,21,3422,855551,327,6199,1549260,592,0,0,0,9621,2404811,50501,0,1,2012-09-02T00:00:00.000
Downtown,, , ,2012,9,3, ,11902.54,383.37,6158.03,-0.01,114.51,20.93,3401,850182,325,6188,1546528,591,0,0,0,9588,2396709,50407,0,2,2012-09-03T00:00:00.000
Downtown,, , ,2012,9,4, ,16446.35,399.82,6224,-0.01,130.81,23.91,4699,1174740,449,6254,1563096,598,0,0,0,10953,2737835,51371,0,3,2012-09-04T00:00:00.000
Downtown,, , ,2012,9,5, ,14976.95,340.22,6549.93,-0.01,129.7,23.71,4279,1069783,409,6581,1644948,629,0,0,0,10861,2714731,53837,0,4,2012-09-05T00:00:00.000
Downtown,, , ,2012,9,6, ,17237.91,373.47,8171.61,-0.01,156.88,28.67,4925,1231280,471,8211,2052218,784,0,0,0,13136,3283498,67027,0,5,2012-09-06T00:00:00.000
Downtown,, , ,2012,9,7, ,14935.61,131.72,7739.08,-0.01,143.83,26.29,4267,1066830,408,7776,1943592,743,0,0,0,12044,3010422,63346,0,6,2012-09-07T00:00:00.000
Downtown,, , ,2012,9,8, ,12591.94,247.04,7349.49,-0.01,131.16,23.97,3598,899425,344,7385,1845750,706,0,0,0,10983,2745175,60005,0,7,2012-09-08T00:00:00.000
Downtown,, , ,2012,9,9, ,12265.56,360.56,7256.35,-0.01,128.93,23.56,3504,876112,335,7291,1822359,697,0,0,0,10796,2698471,59228,0,1,2012-09-09T00:00:00.000
Downtown,, , ,2012,9,10, ,16909.28,377.12,7405.32,-0.01,146.56,26.79,4831,1207806,462,7441,1859773,711,0,0,0,12272,3067579,60866,0,2,2012-09-10T00:00:00.000
Downtown,, , ,2012,9,11, ,15341.74,172.69,7262.73,-0.01,139.5,25.5,4383,1095839,419,7298,1823962,697,0,0,0,11681,2919801,59574,0,3,2012-09-11T00:00:00.000
Downtown,, , ,2012,9,12, ,15612.79,394.6,7356.15,-0.01,141.55,25.87,4461,1115200,426,7392,1847424,706,0,0,0,11852,2962624,60348,0,4,2012-09-12T00:00:00.000
Downtown,, , ,2012,9,13, ,15754.4,408.42,7243.44,-0.01,140.68,25.71,4501,1125315,430,7278,1819118,695,0,0,0,11780,2944433,59460,0,5,2012-09-13T00:00:00.000
Downtown,, , ,2012,9,14, ,14501.69,433.78,6992.09,-0.01,133.39,24.38,4143,1035835,396,7026,1755993,671,0,0,0,11169,2791828,57329,0,6,2012-09-14T00:00:00.000
Downtown,, , ,2012,9,15, ,12239.1,424.39,6917.67,-0.01,124.77,22.8,3497,874222,334,6951,1737302,664,0,0,0,10448,2611525,56516,0,7,2012-09-15T00:00:00.000
Downtown,, , ,2012,9,16, ,11918.12,419.32,7054.78,-0.01,125.32,22.91,3405,851294,325,7089,1771737,677,0,0,0,10494,2623031,57582,0,1,2012-09-16T00:00:00.000
Downtown,, , ,2012,9,17, ,16653.8,404.19,7293.5,-0.01,144.35,26.38,4758,1189558,455,7329,1831690,700,0,0,0,12087,3021248,59947,0,2,2012-09-17T00:00:00.000
Downtown,, , ,2012,9,18, ,16025.41,398.55,7270.56,-0.01,141.93,25.94,4579,1144672,437,7306,1825928,698,0,0,0,11884,2970601,59703,0,3,2012-09-18T00:00:00.000
Downtown,, , ,2012,9,19, ,15874.2,401.02,7185.95,-0.01,140.4,25.66,4535,1133872,433,7221,1804679,690,0,0,0,11756,2938551,59011,0,4,2012-09-19T00:00:00.000
